SCHOOL NO.,ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,WEBSITE,網頁,RELIGION,宗教
532800000112,Kindergartens,幼稚園,CHRISTIAN ALLIANCE LOUEY CHOY KWAN LOK KINDERGARTEN,宣道會雷蔡群樂幼稚園,"G/F., UN SHING HOUSE, UN CHAU ESTATE, SHAMSHUIPO, KOWLOON",九龍深水埗元州邨元盛樓地下,114.15485454,114.15485454,22.33728729,22.33728729,833999.6,833999.6,822024.9,822024.9,CO-ED,男女,P.M.,下午,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24204718,24204718,27204382,27204382,http://www.calcklkg.edu.hk,http://www.calcklkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
535583000113,Kindergartens,幼稚園,BAPTIST CHURCH SHINING GRACE KINDERGARTEN,浸信會華恩幼稚園,KINDERGARTEN NO 2 3/F ANCILLARY FACILITIES BLOCK TIN WAH ESTATE TIN SHUI WAI YUEN LONG NEW TERRITORIES,新界元朗天水圍天華邨服務設施大樓三樓二號幼稚園,113.99634702,113.99634702,22.46120376,22.46120376,817687.2,817687.2,835757.9,835757.9,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,22536088,22536088,22536016,22536016,http://www.bcsgkg.edu.hk,http://www.bcsgkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
536482000112,Kindergartens,幼稚園,TSUNG TSIN MISSION PAK TIN GRACEFUL KINDERGARTEN,崇真會白田美善幼稚園,G/F SHING TIN HOUSE PAK TIN ESTATE SHEK KIP MEI KOWLOON,九龍石硤尾白田邨盛田樓地下,114.16776811,114.16776811,22.33611907,22.33611907,835329.9,835329.9,821895.4,821895.4,CO-ED,男女,P.M.,下午,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,31522533,31522533,31522643,31522643,http://www.ptgraceful.edu.hk,http://www.ptgraceful.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
536482000111,Kindergartens,幼稚園,TSUNG TSIN MISSION PAK TIN GRACEFUL KINDERGARTEN,崇真會白田美善幼稚園,G/F SHING TIN HOUSE PAK TIN ESTATE SHEK KIP MEI KOWLOON,九龍石硤尾白田邨盛田樓地下,114.16773996,114.16773996,22.33611816,22.33611816,835327.0,835327.0,821895.3,821895.3,CO-ED,男女,A.M.,上午,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,31522533,31522533,31522643,31522643,http://www.ptgraceful.edu.hk,http://www.ptgraceful.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
532800000113,Kindergartens,幼稚園,CHRISTIAN ALLIANCE LOUEY CHOY KWAN LOK KINDERGARTEN,宣道會雷蔡群樂幼稚園,"G/F., UN SHING HOUSE, UN CHAU ESTATE, SHAMSHUIPO, KOWLOON",九龍深水埗元州邨元盛樓地下,114.15483901,114.15483901,22.33727826,22.33727826,833998.0,833998.0,822023.9,822023.9,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,27204718,27204718,27204382,27204382,http://www.calcklkg.edu.hk,http://www.calcklkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
231657000111,Kindergartens,幼稚園,GOOD HEALTH ANGLO-CHINESE KINDERGARTEN (MA ON SHAN),康傑中英文幼稚園(馬鞍山),SADDLE RIDGE GARDEN STTL352 AREA 103 MA ON SHAN SHATIN NT,新界沙田馬鞍山馬鞍台富寶花園,114.23822357,114.23822357,22.42505473,22.42505473,842584.0,842584.0,831745.0,831745.0,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,26411717,26411717,26404013,26404013,http://www.good-health.edu.hk,http://www.good-health.edu.hk,NOT APPLICABLE,不適用
535583000111,Kindergartens,幼稚園,BAPTIST CHURCH SHINING GRACE KINDERGARTEN,浸信會華恩幼稚園,KINDERGARTEN NO 2 3/F ANCILLARY FACILITIES BLOCK TIN WAH ESTATE TIN SHUI WAI YUEN LONG NEW TERRITORIES,新界元朗天水圍天華邨服務設施大樓三樓二號幼稚園,113.99637816,113.99637816,22.46117038,22.46117038,817690.4,817690.4,835754.2,835754.2,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,22536088,22536088,22536016,22536016,http://www.bcsgkg.edu.hk,http://www.bcsgkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
535583000112,Kindergartens,幼稚園,BAPTIST CHURCH SHINING GRACE KINDERGARTEN,浸信會華恩幼稚園,KINDERGARTEN NO 2 3/F ANCILLARY FACILITIES BLOCK TIN WAH ESTATE TIN SHUI WAI YUEN LONG NEW TERRITORIES,新界元朗天水圍天華邨服務設施大樓三樓二號幼稚園,113.99631593,113.99631593,22.46120372,22.46120372,817684.0,817684.0,835757.9,835757.9,CO-ED,男女,P.M.,下午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,22536088,22536088,22536016,22536016,http://www.bcsgkg.edu.hk,http://www.bcsgkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
231657000112,Kindergartens,幼稚園,GOOD HEALTH ANGLO-CHINESE KINDERGARTEN (MA ON SHAN),康傑中英文幼稚園(馬鞍山),SADDLE RIDGE GARDEN STTL352 AREA 103 MA ON SHAN SHATIN NT,新界沙田馬鞍山馬鞍台富寶花園,114.23822357,114.23822357,22.42505473,22.42505473,842584.0,842584.0,831745.0,831745.0,CO-ED,男女,P.M.,下午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,26411717,26411717,26404013,26404013,http://www.good-health.edu.hk,http://www.good-health.edu.hk,NOT APPLICABLE,不適用
519634000111,Kindergartens,幼稚園,THE HONG KONG CHINESE CHURCH OF CHRIST THE LIGHT KINDERGARTEN,香港華人基督會煜明幼稚園,GROUND FLOOR HEI MING HOUSE YUK MING COURT TSEUNG KWAN O NEW TERRITORIES,新界將軍澳煜明苑熹明閣地下,114.26707095,114.26707095,22.31490213,22.31490213,845561.2,845561.2,819548.7,819548.7,CO-ED,男女,A.M.,上午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,26232911,26232911,26232799,26232799,http://hkccclk.edu.hk,http://hkccclk.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
158976000111,Kindergartens,幼稚園,TUNG WAH GROUP OF HOSPITALS WONG CHU WAI FUN KINDERGARTEN,東華三院黃朱惠芬幼稚園,G/F YIU HONG HOUSE TIN YIU ESTATE TIN SHUI WAI YUEN LONG NT,新界天水圍天耀邨耀康樓地下,114.00389545,114.00389545,22.44926479,22.44926479,818462.6,818462.6,834434.9,834434.9,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24450423,24450423,24453091,24453091,http://www.twghwcwfkg.edu.hk,http://www.twghwcwfkg.edu.hk,NOT APPLICABLE,不適用
158828000113,Kindergartens,幼稚園,TAI PO MERCHANTS ASSOCIATION KINDERGARTEN,大埔商會幼稚園,BLOCK 2 G/F FU HENG ESTATE TAI PO NEW TERRITORIES,新界大埔富亨邨第二座地下,114.17034071,114.17034071,22.45712349,22.45712349,835595.5,835595.5,835294.9,835294.9,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,26643280,26643280,26677403,26677403,http://www.tpmak.edu.hk,http://www.tpmak.edu.hk,NOT APPLICABLE,不適用
158984000112,Kindergartens,幼稚園,TUNG WAH GROUP OF HOSPITALS NICKON KINDERGARTEN,東華三院力勤幼稚園,G/F HO MING COURT TSEUNG KWAN O NEW TERRITORIES,新界將軍澳浩明苑地下,114.25963169,114.25963169,22.32168085,22.32168085,844794.3,844794.3,820298.9,820298.9,CO-ED,男女,P.M.,下午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,27060202,27060202,27060287,27060287,http://www.twghnkkg.edu.hk,http://www.twghnkkg.edu.hk,NOT APPLICABLE,不適用
532800000111,Kindergartens,幼稚園,CHRISTIAN ALLIANCE LOUEY CHOY KWAN LOK KINDERGARTEN,宣道會雷蔡群樂幼稚園,"G/F., UN SHING HOUSE, UN CHAU ESTATE, SHAMSHUIPO, KOWLOON",九龍深水埗元州邨元盛樓地下,114.15497005,114.15497005,22.33729092,22.33729092,834011.5,834011.5,822025.3,822025.3,CO-ED,男女,A.M.,上午,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,27204718,27204718,27204382,27204382,http://www.calcklkg.edu.hk,http://www.calcklkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
158828000112,Kindergartens,幼稚園,TAI PO MERCHANTS ASSOCIATION KINDERGARTEN,大埔商會幼稚園,BLOCK 2 G/F FU HENG ESTATE TAI PO NEW TERRITORIES,新界大埔富亨邨第二座地下,114.17033002,114.17033002,22.45712801,22.45712801,835594.4,835594.4,835295.4,835295.4,CO-ED,男女,P.M.,下午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,26643280,26643280,26677403,26677403,http://www.tpmak.edu.hk,http://www.tpmak.edu.hk,NOT APPLICABLE,不適用
158976000113,Kindergartens,幼稚園,TUNG WAH GROUP OF HOSPITALS WONG CHU WAI FUN KINDERGARTEN,東華三院黃朱惠芬幼稚園,G/F YIU HONG HOUSE TIN YIU ESTATE TIN SHUI WAI YUEN LONG NT,新界天水圍天耀邨耀康樓地下,114.00389057,114.00389057,22.44927923,22.44927923,818462.1,818462.1,834436.5,834436.5,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24450423,24450423,24453091,24453091,http://www.twghwcwfkg.edu.hk,http://www.twghwcwfkg.edu.hk,NOT APPLICABLE,不適用
158984000111,Kindergartens,幼稚園,TUNG WAH GROUP OF HOSPITALS NICKON KINDERGARTEN,東華三院力勤幼稚園,G/F HO MING COURT TSEUNG KWAN O NEW TERRITORIES,新界將軍澳浩明苑地下,114.25961035,114.25961035,22.32170073,22.32170073,844792.1,844792.1,820301.1,820301.1,CO-ED,男女,A.M.,上午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,27060202,27060202,27060287,27060287,http://www.twghnkkg.edu.hk,http://www.twghnkkg.edu.hk,NOT APPLICABLE,不適用
158984000113,Kindergartens,幼稚園,TUNG WAH GROUP OF HOSPITALS NICKON KINDERGARTEN,東華三院力勤幼稚園,G/F HO MING COURT TSEUNG KWAN O NEW TERRITORIES,新界將軍澳浩明苑地下,114.25963169,114.25963169,22.32169079,22.32169079,844794.3,844794.3,820300.0,820300.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,27060202,27060202,27060287,27060287,http://www.twghnkkg.edu.hk,http://www.twghnkkg.edu.hk,NOT APPLICABLE,不適用
159166000112,Kindergartens,幼稚園,TAI PO BAPTIST KINDERGARTEN WAN TAU TONG ESTATE BRANCH,大埔浸信會幼稚園運頭塘邨分校,G/F WAN HANG HOUSE WAN TAU TONG ESTATE TAI PO NT,新界大埔運頭塘邨運亨樓地下,114.16579118,114.16579118,22.44166402,22.44166402,835127.1,835127.1,833583.0,833583.0,CO-ED,男女,P.M.,下午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,26380018,26380018,26380163,26380163,http://www.wtt-baptistkg.edu.hk,http://www.wtt-baptistkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
158976000112,Kindergartens,幼稚園,TUNG WAH GROUP OF HOSPITALS WONG CHU WAI FUN KINDERGARTEN,東華三院黃朱惠芬幼稚園,G/F YIU HONG HOUSE TIN YIU ESTATE TIN SHUI WAI YUEN LONG NT,新界天水圍天耀邨耀康樓地下,114.0039168,114.0039168,22.44927926,22.44927926,818464.8,818464.8,834436.5,834436.5,CO-ED,男女,P.M.,下午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24450423,24450423,24453091,24453091,http://www.twghwcwfkg.edu.hk,http://www.twghwcwfkg.edu.hk,NOT APPLICABLE,不適用
159166000111,Kindergartens,幼稚園,TAI PO BAPTIST KINDERGARTEN WAN TAU TONG ESTATE BRANCH,大埔浸信會幼稚園運頭塘邨分校,G/F WAN HANG HOUSE WAN TAU TONG ESTATE TAI PO NT,新界大埔運頭塘邨運亨樓地下,114.16604277,114.16604277,22.44179498,22.44179498,835153.0,835153.0,833597.5,833597.5,CO-ED,男女,A.M.,上午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,26380018,26380018,26380163,26380163,http://www.wtt-baptistkg.edu.hk,http://www.wtt-baptistkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
158828000111,Kindergartens,幼稚園,TAI PO MERCHANTS ASSOCIATION KINDERGARTEN,大埔商會幼稚園,BLOCK 2 G/F FU HENG ESTATE TAI PO NEW TERRITORIES,新界大埔富亨邨第二座地下,114.17033002,114.17033002,22.45711356,22.45711356,835594.4,835594.4,835293.8,835293.8,CO-ED,男女,A.M.,上午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,26643280,26643280,26677403,26677403,http://www.tpmak.edu.hk,http://www.tpmak.edu.hk,NOT APPLICABLE,不適用
597384000111,Kindergartens,幼稚園,ABIDING KINDERGARTEN,遵道幼稚園,"G/F., NAM PIN WAI, LOT NO. 239, DD115, YUEN LONG, NEW TERRITORIES",新界元朗丈量約份第１１５約南邊圍地段２３９號地下,114.03338514,114.03338514,22.44648432,22.44648432,821497.8,821497.8,834123.8,834123.8,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24756996,24756996,24752113,24752113,http://www.abiding.edu.hk,http://www.abiding.edu.hk,NOT APPLICABLE,不適用
326011000112,Kindergartens,幼稚園,YIU TUNG BAPTIST KINDERGARTEN,耀東浸信會幼稚園,WINGS B & C G/F YIU FU HOUSE YIU TUNG ESTATE SHAUKIWAN HONG KONG,香港筲箕灣耀東邨耀富樓Ｂ翼及Ｃ翼地下,114.22192314,114.22192314,22.27853571,22.27853571,840910.7,840910.7,815519.6,815519.6,CO-ED,男女,P.M.,下午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,25358493,25358493,N.A.,N.A.,http://www.yiutung-bapkg.edu.hk,http://www.yiutung-bapkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
540498000113,Kindergartens,幼稚園,ANANI KINDERGARTEN,主蔭幼稚園,UNIT B & C PODIUM LEVEL SHOPPING CENTRE SHEK YAM ESTATE KWAI CHUNG NEW TERRITORIES,新界葵涌石蔭邨石蔭商場平台Ｂ及Ｃ單位,114.13922276,114.13922276,22.37082751,22.37082751,832390.2,832390.2,825739.3,825739.3,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,22760061,22760061,22765816,22765816,http://www.anani.edu.hk,http://www.anani.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
532355000112,Kindergartens,幼稚園,BUSY BEES KINDERGARTEN,小蜜蜂幼稚園,TOWER 18 G/F HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY CLEAR WATER BAY KOWLOON,九龍清水灣香港科技大學１８座地下,114.26774296,114.26774296,22.33346502,22.33346502,845629.2,845629.2,821604.3,821604.3,CO-ED,男女,P.M.,下午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,23582142,23582142,27059069,27059069,N.A.,N.A.,NOT APPLICABLE,不適用
540498000111,Kindergartens,幼稚園,ANANI KINDERGARTEN,主蔭幼稚園,UNIT B & C PODIUM LEVEL SHOPPING CENTRE SHEK YAM ESTATE KWAI CHUNG NEW TERRITORIES,新界葵涌石蔭邨石蔭商場平台Ｂ及Ｃ單位,114.13919169,114.13919169,22.37081576,22.37081576,832387.0,832387.0,825738.0,825738.0,CO-ED,男女,A.M.,上午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,22760061,22760061,22765816,22765816,http://www.anani.edu.hk,http://www.anani.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
540498000112,Kindergartens,幼稚園,ANANI KINDERGARTEN,主蔭幼稚園,UNIT B & C PODIUM LEVEL SHOPPING CENTRE SHEK YAM ESTATE KWAI CHUNG NEW TERRITORIES,新界葵涌石蔭邨石蔭商場平台Ｂ及Ｃ單位,114.13920723,114.13920723,22.37082751,22.37082751,832388.6,832388.6,825739.3,825739.3,CO-ED,男女,P.M.,下午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,22760061,22760061,22765816,22765816,http://www.anani.edu.hk,http://www.anani.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
324426000112,Kindergartens,幼稚園,SHIN YAT TONG ON YAT KINDERGARTEN,善一堂安逸幼稚園,G-1/F ON YAT HOUSE SHUN ON ESTATE KOWLOON,順安邨安逸樓,114.2261252,114.2261252,22.32725192,22.32725192,841342.0,841342.0,820914.3,820914.3,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,23451222,23451222,23446013,23446013,http://www.syt.edu.hk,http://www.syt.edu.hk,NOT APPLICABLE,不適用
231690000113,Kindergartens,幼稚園,PARKVIEW RHINE GARDEN PRE-SCHOOL,栢基海韻幼稚園,"FIRST FLOOR, TOWER 1, RHINE GARDEN, SHAM TSENG, TSUEN WAN, NEW TERRITORIES",新界深井海韻花園第１座１樓,114.06079413,114.06079413,22.36843331,22.36843331,824312.5,824312.5,825478.3,825478.3,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN,幼稚園,24919082,24919082,24960523,24960523,http://www.pipsrg.edu.hk,http://www.pipsrg.edu.hk,NOT APPLICABLE,不適用
231690000112,Kindergartens,幼稚園,PARKVIEW RHINE GARDEN PRE-SCHOOL,栢基海韻幼稚園,"FIRST FLOOR, TOWER 1, RHINE GARDEN, SHAM TSENG, TSUEN WAN, NEW TERRITORIES",新界深井海韻花園第１座１樓,114.06080967,114.06080967,22.36842881,22.36842881,824314.1,824314.1,825477.8,825477.8,CO-ED,男女,P.M.,下午,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN,幼稚園,24911082,24911082,24960523,24960523,http://www.pipsrg.edu.hk,http://www.pipsrg.edu.hk,NOT APPLICABLE,不適用
324426000113,Kindergartens,幼稚園,SHIN YAT TONG ON YAT KINDERGARTEN,善一堂安逸幼稚園,G-1/F ON YAT HOUSE SHUN ON ESTATE KOWLOON,順安邨安逸樓,114.22611453,114.22611453,22.32726638,22.32726638,841340.9,841340.9,820915.9,820915.9,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,23451222,23451222,23446013,23446013,http://www.syt.edu.hk,http://www.syt.edu.hk,NOT APPLICABLE,不適用
324426000111,Kindergartens,幼稚園,SHIN YAT TONG ON YAT KINDERGARTEN,善一堂安逸幼稚園,G-1/F ON YAT HOUSE SHUN ON ESTATE KOWLOON,順安邨安逸樓,114.2261252,114.2261252,22.32725734,22.32725734,841342.0,841342.0,820914.9,820914.9,CO-ED,男女,A.M.,上午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,23451222,23451222,23446013,23446013,http://www.syt.edu.hk,http://www.syt.edu.hk,NOT APPLICABLE,不適用
157856000112,Kindergartens,幼稚園,ROCK OF AGES LUTHERAN KINDERGARTEN,路德會恩石幼稚園,NO 1 G/F SHEK SAU HOUSE SHEK LEI (I) ESTATE KWAI CHUNG NEW TERRITORIES,新界葵涌石籬一邨石秀樓地下１號,114.13717457,114.13717457,22.36214686,22.36214686,832179.0,832179.0,824778.1,824778.1,CO-ED,男女,P.M.,下午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,24874607,24874607,24815762,24815762,N.A.,N.A.,PROTESTANTISM / CHRISTIANITY,基督教
156698000112,Kindergartens,幼稚園,NAM YING KINDERGARTEN,南英幼稚園,G/F 67 WING HING STREET PENG CHAU NT,新界坪洲永興街６７號,114.03777596,114.03777596,22.28245952,22.28245952,821933.0,821933.0,815960.0,815960.0,CO-ED,男女,P.M.,下午,ISLANDS,離島區,PRIVATE,私立,KINDERGARTEN,幼稚園,29838811,29838811,29838811,29838811,N.A.,N.A.,NOT APPLICABLE,不適用
157856000111,Kindergartens,幼稚園,ROCK OF AGES LUTHERAN KINDERGARTEN,路德會恩石幼稚園,NO 1 G/F SHEK SAU HOUSE SHEK LEI (I) ESTATE KWAI CHUNG NEW TERRITORIES,新界葵涌石籬一邨石秀樓地下１號,114.13718036,114.13718036,22.36226065,22.36226065,832179.6,832179.6,824790.7,824790.7,CO-ED,男女,A.M.,上午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,24874607,24874607,24815762,24815762,N.A.,N.A.,PROTESTANTISM / CHRISTIANITY,基督教
231690000111,Kindergartens,幼稚園,PARKVIEW RHINE GARDEN PRE-SCHOOL,栢基海韻幼稚園,"FIRST FLOOR, TOWER 1, RHINE GARDEN, SHAM TSENG, TSUEN WAN, NEW TERRITORIES",新界深井海韻花園第１座１樓,114.06080385,114.06080385,22.36841887,22.36841887,824313.5,824313.5,825476.7,825476.7,CO-ED,男女,A.M.,上午,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN,幼稚園,24911082,24911082,24960523,24960523,http://www.pipsrg.edu.hk,http://www.pipsrg.edu.hk,NOT APPLICABLE,不適用
599700000112,Kindergartens,幼稚園,YMCA OF HONG KONG CHRISTIAN KINDERGARTEN (KAI CHING),港青基信幼稚園（啟晴）,G/F SHEUNG CHING HOUSE KAI CHING ESTATE 12 MUK HUNG STREET KOWLOON CITY KOWLOON,九龍九龍城沐虹街１２號啟晴邨賞晴樓地下,114.2031938,114.2031938,22.33362203,22.33362203,838979.4,838979.4,821619.1,821619.1,CO-ED,男女,P.M.,下午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,23415262,23415262,23415477,23415477,N.A.,N.A.,PROTESTANTISM / CHRISTIANITY,基督教
599700000113,Kindergartens,幼稚園,YMCA OF HONG KONG CHRISTIAN KINDERGARTEN (KAI CHING),港青基信幼稚園（啟晴）,G/F SHEUNG CHING HOUSE KAI CHING ESTATE 12 MUK HUNG STREET KOWLOON CITY KOWLOON,九龍九龍城沐虹街１２號啟晴邨賞晴樓地下,114.20318312,114.20318312,22.33362203,22.33362203,838978.3,838978.3,821619.1,821619.1,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,23415262,23415262,23415477,23415477,N.A.,N.A.,PROTESTANTISM / CHRISTIANITY,基督教
532541000112,Kindergartens,幼稚園,ESF INTERNATIONAL KINDERGARTEN (TSING YI),英基國際幼稚園（青衣）,G/F AND MEZZANINE/F 33 TSING KING ROAD TSING YI NT,新界青衣青敬路３３號地下及閣樓,114.10794206,114.10794206,22.35799656,22.35799656,829167.9,829167.9,824319.6,824319.6,CO-ED,男女,P.M.,下午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,24363355,24363355,24363105,24363105,http://www.esfkindergartens.org.hk/schools/tsing-yi/welcome.html,http://www.esfkindergartens.org.hk/schools/tsing-yi/welcome.html,NOT APPLICABLE,不適用
536911000111,Kindergartens,幼稚園,HONG KONG TRUE LIGHT KINDERGARTEN (CAINE ROAD),香港真光幼稚園（堅道）,G/F - 2/F 75 CAINE ROAD HONG KONG,香港堅道７５號地下至二樓,114.1518911,114.1518911,22.28164569,22.28164569,833693.3,833693.3,815863.5,815863.5,CO-ED,男女,A.M.,上午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,25259388,25259388,25257877,25257877,http://www.truelightk-c.edu.hk,http://www.truelightk-c.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
536911000112,Kindergartens,幼稚園,HONG KONG TRUE LIGHT KINDERGARTEN (CAINE ROAD),香港真光幼稚園（堅道）,G/F - 2/F 75 CAINE ROAD HONG KONG,香港堅道７５號地下至二樓,114.15187752,114.15187752,22.28163124,22.28163124,833691.9,833691.9,815861.9,815861.9,CO-ED,男女,P.M.,下午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,25259388,25259388,25257877,25257877,http://www.truelightk-c.edu.hk,http://www.truelightk-c.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
231533000111,Kindergartens,幼稚園,ST. MONICA'S ANGLO-CHINESE KINDERGARTEN (TSUEN WAN),聖文嘉中英文幼稚園（荃灣）,SHOP 11 KINDERGARTEN G/F BELVEDERE SQUARE BELVEDERE GARDEN PHASE II 620 CASTLE PEAK ROAD TSUEN WAN NEW TERRITORIES,新界荃灣青山公路荃灣段６２０號麗城薈二期地下１１號舖幼稚園,114.10031724,114.10031724,22.37160035,22.37160035,828383.3,828383.3,825826.4,825826.4,CO-ED,男女,A.M.,上午,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN,幼稚園,24155650,24155650,24921790,24921790,http://www.stmonicakg.edu.hk,http://www.stmonicakg.edu.hk,CATHOLICISM,天主教
231533000112,Kindergartens,幼稚園,ST. MONICA'S ANGLO-CHINESE KINDERGARTEN (TSUEN WAN),聖文嘉中英文幼稚園（荃灣）,SHOP 11 KINDERGARTEN G/F BELVEDERE SQUARE BELVEDERE GARDEN PHASE II 620 CASTLE PEAK ROAD TSUEN WAN NEW TERRITORIES,新界荃灣青山公路荃灣段６２０號麗城薈二期地下１１號舖幼稚園,114.10032403,114.10032403,22.37160397,22.37160397,828384.0,828384.0,825826.8,825826.8,CO-ED,男女,P.M.,下午,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN,幼稚園,24155650,24155650,24921790,24921790,http://www.stmonicakg.edu.hk,http://www.stmonicakg.edu.hk,CATHOLICISM,天主教
